Date,Adj Close,Close,High,Low,Open,Volume
2024-06-21 05:00:00+00:00,64622.41796875,64622.41796875,64633.05859375,64477.50390625,64633.05859375,0
2024-06-21 06:00:00+00:00,64585.64453125,64585.64453125,64691.51953125,64547.50390625,64624.140625,0
2024-06-21 07:00:00+00:00,64187.97265625,64187.97265625,64692.2265625,64187.97265625,64585.90625,0
2024-06-21 08:00:00+00:00,63642.78125,63642.78125,64322.15234375,63642.78125,64181.43359375,1034594304
2024-06-21 09:00:00+00:00,64091.48046875,64091.48046875,64191.8359375,63574.109375,63608.32421875,530358272
2024-06-21 10:00:00+00:00,63877.5,63877.5,64089.01953125,63789.5703125,64043.7578125,264148992
2024-06-21 11:00:00+00:00,63721.77734375,63721.77734375,64010.62890625,63666.3125,63861.06640625,18589696
2024-06-21 12:00:00+00:00,63775.41796875,63775.41796875,63838.859375,63508.36328125,63725.15625,0
2024-06-21 13:00:00+00:00,63605.390625,63605.390625,63786.9140625,63378.89453125,63781.046875,0
2024-06-21 14:00:00+00:00,64144.953125,64144.953125,64287.01953125,63492.30859375,63580.22265625,1421312
2024-06-21 15:00:00+00:00,63624.9453125,63624.9453125,64230.12109375,63409.375,64157.03515625,292726784
2024-06-21 16:00:00+00:00,63565.6875,63565.6875,63763.29296875,63565.6875,63679.59765625,0
2024-06-21 17:00:00+00:00,63633.53515625,63633.53515625,63801.94921875,63437.4140625,63604.7890625,133431296
2024-06-21 18:00:00+00:00,64107.53515625,64107.53515625,64107.53515625,63622.21484375,63622.21484375,180209664
2024-06-21 19:00:00+00:00,64149.23828125,64149.23828125,64182.859375,63910.93359375,64112.23046875,0
2024-06-21 20:00:00+00:00,64118.7578125,64118.7578125,64383.03515625,64080.61328125,64315.1328125,0
2024-06-21 21:00:00+00:00,64024.15234375,64024.15234375,64166.33984375,63829.49609375,64145.55078125,150593536
2024-06-21 22:00:00+00:00,64129.1484375,64129.1484375,64157.8046875,64046.46875,64046.46875,35330048
2024-06-21 23:00:00+00:00,64076.80078125,64076.80078125,64185.76171875,64066.10546875,64129.625,0
2024-06-22 00:00:00+00:00,64027.62890625,64027.62890625,64148.1953125,63929.7578125,64113.86328125,0
2024-06-22 01:00:00+00:00,64143.44921875,64143.44921875,64186.296875,64024.421875,64024.421875,0
2024-06-22 02:00:00+00:00,64281.015625,64281.015625,64283.421875,64126.0859375,64126.0859375,0
2024-06-22 03:00:00+00:00,64278.5625,64278.5625,64288.7265625,64237.30859375,64262.92578125,0
2024-06-22 04:00:00+00:00,64320.49609375,64320.49609375,64320.49609375,64225.578125,64280.4296875,0
2024-06-22 05:00:00+00:00,64400.6640625,64400.6640625,64400.6640625,64248.92578125,64322.31640625,0
2024-06-22 06:00:00+00:00,64382.5078125,64382.5078125,64471.3671875,64348.01953125,64387.28125,31389696
2024-06-22 07:00:00+00:00,64468.8515625,64468.8515625,64474.7421875,64299.140625,64386.4765625,0
2024-06-22 08:00:00+00:00,64267.92578125,64267.92578125,64475.46875,64267.92578125,64471.94921875,0
2024-06-22 09:00:00+00:00,64294.64453125,64294.64453125,64294.64453125,64200.85546875,64259.66015625,0
2024-06-22 10:00:00+00:00,64278.203125,64278.203125,64334.1171875,64244.1171875,64293.99609375,0
2024-06-22 11:00:00+00:00,64233.1796875,64233.1796875,64283.53125,64223.02734375,64276.68359375,0
2024-06-22 12:00:00+00:00,64273.55859375,64273.55859375,64311.6015625,64232.640625,64232.640625,0
2024-06-22 13:00:00+00:00,64255.515625,64255.515625,64276.3046875,64233.09375,64269.6484375,0
2024-06-22 14:00:00+00:00,64255.0546875,64255.0546875,64351.37890625,64234.64453125,64250.97265625,0
2024-06-22 15:00:00+00:00,64275.62890625,64275.62890625,64278.640625,64231.14453125,64254.30078125,0
2024-06-22 16:00:00+00:00,64291.70703125,64291.70703125,64327.86328125,64253.71484375,64281.890625,0
2024-06-22 17:00:00+00:00,64268.34765625,64268.34765625,64315.875,64254.44921875,64295.2421875,0
2024-06-22 18:00:00+00:00,64277.140625,64277.140625,64298.24609375,64237.5859375,64273.00390625,0
2024-06-22 19:00:00+00:00,64269.55078125,64269.55078125,64283.05859375,64223.30859375,64267.14453125,0
2024-06-22 20:00:00+00:00,64268.75390625,64268.75390625,64281.1171875,64226.48046875,64272.88671875,0
2024-06-22 21:00:00+00:00,64310.07421875,64310.07421875,64313.59375,64246.66015625,64263.91796875,0
2024-06-22 22:00:00+00:00,64290.5625,64290.5625,64304.0390625,64251.76171875,64304.0390625,0
2024-06-22 23:00:00+00:00,64259.33203125,64259.33203125,64303.41796875,64239.8359375,64291.53125,0
2024-06-23 00:00:00+00:00,64444.95703125,64444.95703125,64485.9765625,64245.484375,64248.96484375,0
2024-06-23 01:00:00+00:00,64458.25,64458.25,64490.8125,64348.6953125,64445.3359375,26018816
2024-06-23 02:00:00+00:00,64443.6796875,64443.6796875,64447.86328125,64352.5625,64447.86328125,0
2024-06-23 03:00:00+00:00,64411.28515625,64411.28515625,64489.140625,64411.28515625,64479.40234375,0
2024-06-23 04:00:00+00:00,64356.375,64356.375,64408.84375,64353.84375,64402.80859375,0
2024-06-23 05:00:00+00:00,64354.359375,64354.359375,64397.07421875,64333.359375,64353.19921875,0
2024-06-23 06:00:00+00:00,64354.7578125,64354.7578125,64384.38671875,64344.078125,64353.89453125,0
2024-06-23 07:00:00+00:00,64385.89453125,64385.89453125,64406.85546875,64351.65234375,64354.74609375,0
2024-06-23 08:00:00+00:00,64347.546875,64347.546875,64387.62890625,64343.3671875,64379.890625,0
2024-06-23 09:00:00+00:00,64377.95703125,64377.95703125,64395.3359375,64354.9765625,64354.9765625,0
2024-06-23 10:00:00+00:00,64274.68359375,64274.68359375,64383.21484375,64274.68359375,64376.6796875,11086336
2024-06-23 11:00:00+00:00,64293.76953125,64293.76953125,64293.76953125,64231.26953125,64271.5390625,18202112
2024-06-23 12:00:00+00:00,64326.74609375,64326.74609375,64329.53125,64279.9453125,64298.46875,0
2024-06-23 13:00:00+00:00,64251.91015625,64251.91015625,64382.8203125,64246.17578125,64334.58984375,45091328
2024-06-23 14:00:00+00:00,64159.92578125,64159.92578125,64269.32421875,64155.59375,64256.75390625,102580736
2024-06-23 15:00:00+00:00,64060.29296875,64060.29296875,64162.37109375,64042.3984375,64162.37109375,271458816
2024-06-23 16:00:00+00:00,63909.734375,63909.734375,64137.9140625,63909.734375,64053.359375,243470848
2024-06-23 17:00:00+00:00,64078.1640625,64078.1640625,64130.99609375,63895.78125,63895.78125,332585984
2024-06-23 18:00:00+00:00,64083.97265625,64083.97265625,64093.69921875,64035.828125,64078.2734375,55040000
2024-06-23 19:00:00+00:00,64097.37109375,64097.37109375,64132.6171875,64069.76953125,64082.7109375,22744064
2024-06-23 20:00:00+00:00,63707.6875,63707.6875,64109.27734375,63689.94921875,64101.83984375,515943424
2024-06-23 21:00:00+00:00,63764.7734375,63764.7734375,63812.8203125,63523.5625,63678.265625,563746816
2024-06-23 22:00:00+00:00,63618.94921875,63618.94921875,63798.50390625,63618.94921875,63798.50390625,388247552
2024-06-23 23:00:00+00:00,63208.92578125,63208.92578125,63638.640625,63208.92578125,63611.75,616580096
2024-06-24 00:00:00+00:00,63009.3984375,63009.3984375,63245.20703125,62963.078125,63173.3515625,1293617152
2024-06-24 01:00:00+00:00,63292.52734375,63292.52734375,63292.52734375,62912.015625,63030.38671875,710112256
2024-06-24 02:00:00+00:00,62876.859375,62876.859375,63280.31640625,62710.390625,63267.17578125,595750912
2024-06-24 03:00:00+00:00,62835.38671875,62835.38671875,62977.31640625,62782.87890625,62856.38671875,607620096
2024-06-24 04:00:00+00:00,62810.21484375,62810.21484375,62898.84765625,62644.28125,62820.2734375,558351360
2024-06-24 05:00:00+00:00,62274.69140625,62274.69140625,62819.51953125,62274.69140625,62817.8203125,1357753344
2024-06-24 06:00:00+00:00,62355.3046875,62355.3046875,62355.3046875,62128.02734375,62306.53515625,1010198528
2024-06-24 07:00:00+00:00,62427.1796875,62427.1796875,62522.00390625,62167.5,62352.890625,882212864
2024-06-24 08:00:00+00:00,62619.828125,62619.828125,62883.7734375,62329.58984375,62445.06640625,1123969024
2024-06-24 09:00:00+00:00,61354.390625,61354.390625,62779.515625,61013.73828125,62779.515625,3735484416
2024-06-24 10:00:00+00:00,61192.5234375,61192.5234375,61527.55859375,61107.7734375,61368.7265625,1289205760
2024-06-24 11:00:00+00:00,61265.19921875,61265.19921875,61321.2890625,60853.6953125,61144.98828125,1292361728
2024-06-24 12:00:00+00:00,61143.25,61143.25,61443.33203125,61118.15234375,61277.265625,1040586752
2024-06-24 13:00:00+00:00,61525.79296875,61525.79296875,61525.79296875,60961.79296875,61138.37109375,1112354816
2024-06-24 14:00:00+00:00,61305.82421875,61305.82421875,61646.47265625,61087.12109375,61551.32421875,1073127424
2024-06-24 15:00:00+00:00,60699.25,60699.25,61296.28125,60699.25,61296.28125,966268928
2024-06-24 16:00:00+00:00,60090.58984375,60090.58984375,60990.6875,60020.3515625,60793.109375,2123319296
2024-06-24 17:00:00+00:00,60185.12890625,60185.12890625,60405.28515625,59862.44140625,60162.61328125,3623403520
2024-06-24 18:00:00+00:00,60335.7265625,60335.7265625,60395.74609375,59807.55859375,60206.00390625,1845919744
2024-06-24 19:00:00+00:00,59198.53515625,59198.53515625,60418.9375,59198.53515625,60370.36328125,1432023040
2024-06-24 20:00:00+00:00,59497.39453125,59497.39453125,59554.4140625,58693.8359375,59554.4140625,2965626880
2024-06-24 21:00:00+00:00,60009.55859375,60009.55859375,60009.55859375,59393.4453125,59492.640625,989097984
2024-06-24 22:00:00+00:00,60026.8515625,60026.8515625,60242.8359375,59971.1640625,60044.23828125,323465216
2024-06-24 23:00:00+00:00,60318.1796875,60318.1796875,60374.40234375,59972.37890625,60023.98046875,62816256
2024-06-25 00:00:00+00:00,60402.5859375,60402.5859375,60563.28125,60239.75,60239.75,0
2024-06-25 01:00:00+00:00,60441.03125,60441.03125,60462.6796875,60260.5859375,60377.08203125,0
2024-06-25 02:00:00+00:00,60635.8359375,60635.8359375,60660.7421875,60389.5625,60530.80859375,72241152
2024-06-25 03:00:00+00:00,61272.23828125,61272.23828125,61555.75390625,60612.14453125,60658.06640625,1121501184
2024-06-25 04:00:00+00:00,61337.76953125,61337.76953125,61368.18359375,61169.328125,61305.1015625,175370240
2024-06-25 05:00:00+00:00,61029.98828125,61029.98828125,61389.7734375,60952.37890625,61338.75,0
2024-06-25 06:00:00+00:00,61106.8203125,61106.8203125,61150.23828125,60935.49609375,60993.8046875,0
2024-06-25 07:00:00+00:00,60626.96875,60626.96875,61208.328125,60626.96875,61108.9375,18227200
2024-06-25 08:00:00+00:00,60813.2109375,60813.2109375,60866.8671875,60636.23046875,60636.23046875,0
2024-06-25 09:00:00+00:00,61423.296875,61423.296875,61499.140625,60829.84765625,60829.84765625,0
2024-06-25 10:00:00+00:00,61322.65234375,61322.65234375,61428.609375,61152.07421875,61428.609375,0
2024-06-25 11:00:00+00:00,61190.671875,61190.671875,61420.16015625,61130.1015625,61299.92578125,0
2024-06-25 12:00:00+00:00,60993.6640625,60993.6640625,61202.40625,60987.4375,61167.671875,0
2024-06-25 13:00:00+00:00,61143.96484375,61143.96484375,61316.26171875,61002.171875,61002.171875,0
2024-06-25 14:00:00+00:00,61756.4453125,61756.4453125,62054.16015625,61152.55859375,61152.55859375,1121832960
2024-06-25 15:00:00+00:00,61841.7421875,61841.7421875,61888.015625,61364.875,61762.75,585302016
2024-06-25 16:00:00+00:00,61375.54296875,61375.54296875,61904.63671875,61375.54296875,61811.9140625,0
2024-06-25 17:00:00+00:00,61436.94921875,61436.94921875,61744.51953125,61375.73046875,61375.73046875,0
2024-06-25 18:00:00+00:00,62157.3671875,62157.3671875,62194.5390625,61202.76171875,61315.578125,0
2024-06-25 19:00:00+00:00,62134.64453125,62134.64453125,62258.26171875,61830.59765625,62150.96875,0
2024-06-25 20:00:00+00:00,61890.6328125,61890.6328125,62062.47265625,61886.51953125,61989.87109375,0
2024-06-25 21:00:00+00:00,61888.55078125,61888.55078125,62000.12109375,61823.86328125,61880.53515625,0
2024-06-25 22:00:00+00:00,61901.33984375,61901.33984375,62147.94921875,61872.171875,61930.3125,0
2024-06-25 23:00:00+00:00,61808.59375,61808.59375,61928.32421875,61675.00390625,61902.21875,0
2024-06-26 00:00:00+00:00,61757.73828125,61757.73828125,61828.4921875,61662.359375,61789.67578125,0
2024-06-26 01:00:00+00:00,62073.4765625,62073.4765625,62146.9609375,61741.40625,61758.0,392544256
2024-06-26 02:00:00+00:00,62030.765625,62030.765625,62434.13671875,62014.109375,62066.6640625,24152064
2024-06-26 03:00:00+00:00,61917.77734375,61917.77734375,62041.44140625,61851.58203125,62016.296875,0
2024-06-26 04:00:00+00:00,61710.859375,61710.859375,61968.8046875,61710.859375,61924.7421875,0
2024-06-26 05:00:00+00:00,61609.17578125,61609.17578125,61765.33203125,61568.30078125,61700.5078125,0
2024-06-26 06:00:00+00:00,61574.20703125,61574.20703125,61632.46875,61525.3515625,61602.08203125,0
2024-06-26 07:00:00+00:00,61697.0078125,61697.0078125,61730.94921875,61535.20703125,61567.28515625,0
2024-06-26 08:00:00+00:00,61478.2578125,61478.2578125,61708.21875,61436.515625,61704.046875,0
2024-06-26 09:00:00+00:00,61358.5,61358.5,61502.96875,61352.54296875,61449.87890625,0
2024-06-26 10:00:00+00:00,61258.65234375,61258.65234375,61361.87109375,61207.4609375,61361.87109375,0
2024-06-26 11:00:00+00:00,61409.796875,61409.796875,61517.58984375,61288.60546875,61288.60546875,0
2024-06-26 12:00:00+00:00,61449.4296875,61449.4296875,61518.4609375,61329.58203125,61420.125,0
2024-06-26 13:00:00+00:00,61784.55078125,61784.55078125,61804.671875,61373.375,61433.37109375,9693184
2024-06-26 14:00:00+00:00,61760.04296875,61760.04296875,61951.8046875,61577.44921875,61742.18359375,0
2024-06-26 15:00:00+00:00,61409.796875,61409.796875,61732.4921875,61213.3125,61732.4921875,0
2024-06-26 16:00:00+00:00,61231.62109375,61231.62109375,61530.44140625,61204.4921875,61441.9609375,0
2024-06-26 17:00:00+00:00,61182.875,61182.875,61290.19921875,60833.796875,61249.7109375,468654080
2024-06-26 18:00:00+00:00,60922.94921875,60922.94921875,61208.25,60883.640625,61208.25,0
2024-06-26 19:00:00+00:00,61048.73828125,61048.73828125,61083.57421875,60695.1875,60911.3125,0
2024-06-26 20:00:00+00:00,60950.3671875,60950.3671875,61040.9140625,60712.13671875,60957.640625,284028928
2024-06-26 21:00:00+00:00,60987.28125,60987.28125,61021.23046875,60910.73046875,60940.3671875,34430976
2024-06-26 22:00:00+00:00,60881.34375,60881.34375,60988.26953125,60776.11328125,60988.26953125,0
2024-06-26 23:00:00+00:00,60778.06640625,60778.06640625,60903.44921875,60752.875,60874.74609375,0
2024-06-27 00:00:00+00:00,60939.24609375,60939.24609375,60992.08984375,60764.34765625,60811.2265625,107311104
2024-06-27 01:00:00+00:00,61043.8984375,61043.8984375,61067.95703125,60854.23828125,60933.50390625,0
2024-06-27 02:00:00+00:00,60974.33984375,60974.33984375,61023.68359375,60824.2109375,61020.53125,0
2024-06-27 03:00:00+00:00,60984.3828125,60984.3828125,61179.19140625,60924.1328125,60980.19140625,32571392
2024-06-27 04:00:00+00:00,61072.95703125,61072.95703125,61129.00390625,60990.87890625,60990.87890625,0
2024-06-27 05:00:00+00:00,60783.53515625,60783.53515625,61077.88671875,60783.53515625,61060.52734375,0
2024-06-27 06:00:00+00:00,60716.58203125,60716.58203125,60795.84375,60585.33203125,60770.4921875,271308800
2024-06-27 07:00:00+00:00,60756.3359375,60756.3359375,60815.26171875,60671.69140625,60689.0390625,0
2024-06-27 08:00:00+00:00,60760.453125,60760.453125,60783.98046875,60694.453125,60748.609375,0
2024-06-27 09:00:00+00:00,61249.08203125,61249.08203125,61249.08203125,60761.84765625,60796.49609375,180690944
2024-06-27 10:00:00+00:00,61067.46875,61067.46875,61333.69140625,61067.46875,61221.7578125,0
2024-06-27 11:00:00+00:00,61153.7265625,61153.7265625,61229.6171875,61060.34375,61083.96484375,0
2024-06-27 12:00:00+00:00,61265.69921875,61265.69921875,61415.96875,61097.0234375,61161.1640625,460183552
2024-06-27 13:00:00+00:00,61844.52734375,61844.52734375,61844.52734375,61271.2890625,61271.2890625,684787712
2024-06-27 14:00:00+00:00,61680.80859375,61680.80859375,62286.09375,61670.81640625,62029.20703125,632496128
2024-06-27 15:00:00+00:00,61536.6875,61536.6875,61785.5859375,61508.22265625,61662.19921875,0
2024-06-27 16:00:00+00:00,61673.41015625,61673.41015625,61727.04296875,61486.29296875,61516.84375,12359680
2024-06-27 17:00:00+00:00,61795.03515625,61795.03515625,61945.81640625,61645.6015625,61645.6015625,0
2024-06-27 18:00:00+00:00,61746.46484375,61746.46484375,61849.4453125,61686.86328125,61744.390625,0
2024-06-27 19:00:00+00:00,61440.515625,61440.515625,61806.7578125,61364.8359375,61806.7578125,0
2024-06-27 20:00:00+00:00,61426.96484375,61426.96484375,61488.07421875,61302.55859375,61357.8515625,0
2024-06-27 21:00:00+00:00,61441.8828125,61441.8828125,61502.21875,61397.7734375,61415.78125,0
2024-06-27 22:00:00+00:00,61567.87890625,61567.87890625,61585.18359375,61443.3359375,61456.78125,0
2024-06-27 23:00:00+00:00,61602.12890625,61602.12890625,61614.87890625,61542.265625,61561.1875,28008448
2024-06-28 00:00:00+00:00,61470.9375,61470.9375,61636.69921875,61441.19140625,61613.20703125,0
2024-06-28 01:00:00+00:00,62014.03125,62014.03125,62126.09765625,61445.921875,61479.80078125,511582208
2024-06-28 02:00:00+00:00,61665.02734375,61665.02734375,62020.14453125,61544.625,62020.14453125,535750656
2024-06-28 03:00:00+00:00,61775.4609375,61775.4609375,61827.12890625,61600.703125,61641.7109375,7557120
2024-06-28 04:00:00+00:00,61657.1875,61657.1875,61768.42578125,61472.83203125,61768.42578125,0
2024-06-28 05:00:00+00:00,61533.72265625,61533.72265625,61637.05859375,61424.265625,61637.05859375,0
2024-06-28 06:00:00+00:00,61504.3359375,61504.3359375,61589.26953125,61463.90234375,61531.859375,0
2024-06-28 07:00:00+00:00,61283.98828125,61283.98828125,61535.58203125,61190.26171875,61535.58203125,183230464
2024-06-28 08:00:00+00:00,61380.3515625,61380.3515625,61380.3515625,61186.1640625,61288.26171875,302247936
2024-06-28 09:00:00+00:00,61470.9296875,61470.9296875,61473.6328125,61320.2109375,61398.03515625,0
2024-06-28 10:00:00+00:00,61485.37890625,61485.37890625,61496.82421875,61379.90625,61473.58984375,0
2024-06-28 11:00:00+00:00,61571.7578125,61571.7578125,61698.09375,61405.8515625,61468.90234375,228145152
2024-06-28 12:00:00+00:00,61326.0859375,61326.0859375,61720.3125,61322.6875,61594.171875,471003136
2024-06-28 13:00:00+00:00,61227.58203125,61227.58203125,61712.10546875,61227.58203125,61306.9140625,0
2024-06-28 14:00:00+00:00,60843.7265625,60843.7265625,61403.53125,60716.3359375,61214.5390625,189538304
2024-06-28 15:00:00+00:00,61025.53125,61025.53125,61025.53125,60681.3125,60828.63671875,0
2024-06-28 16:00:00+00:00,60740.7578125,60740.7578125,60985.3984375,60620.4765625,60960.21484375,672645120
2024-06-28 17:00:00+00:00,60696.10546875,60696.10546875,60943.1796875,60654.41796875,60800.59765625,168159232
2024-06-28 18:00:00+00:00,60741.21484375,60741.21484375,60742.9765625,60610.25390625,60720.5703125,151216128
2024-06-28 19:00:00+00:00,60111.64453125,60111.64453125,60728.78125,60111.64453125,60728.78125,858761216
2024-06-28 20:00:00+00:00,60132.859375,60132.859375,60234.25,59985.40234375,59985.40234375,345184256
2024-06-28 21:00:00+00:00,60250.7265625,60250.7265625,60250.7265625,60075.34375,60122.109375,135802880
2024-06-28 22:00:00+00:00,60244.2109375,60244.2109375,60289.3984375,60184.0703125,60240.37109375,86075392
2024-06-28 23:00:00+00:00,60317.63671875,60317.63671875,60327.39453125,60248.5078125,60248.5078125,0
2024-06-29 00:00:00+00:00,60633.7734375,60633.7734375,60652.546875,60300.96484375,60319.875,455768064
2024-06-29 01:00:00+00:00,60817.953125,60817.953125,60881.703125,60636.5546875,60640.1171875,0
2024-06-29 02:00:00+00:00,60632.953125,60632.953125,60861.171875,60619.5390625,60804.56640625,0
2024-06-29 03:00:00+00:00,60646.46875,60646.46875,60696.1875,60619.81640625,60663.171875,0
2024-06-29 04:00:00+00:00,60675.96875,60675.96875,60697.36328125,60618.578125,60653.65625,0
2024-06-29 05:00:00+00:00,60683.19140625,60683.19140625,60696.2421875,60627.45703125,60690.23046875,0
2024-06-29 06:00:00+00:00,60744.515625,60744.515625,60744.515625,60654.72265625,60671.55078125,0
2024-06-29 07:00:00+00:00,60946.76171875,60946.76171875,61027.7109375,60752.4296875,60752.4296875,0
2024-06-29 08:00:00+00:00,60870.27734375,60870.27734375,60968.67578125,60847.3359375,60950.0078125,0
2024-06-29 09:00:00+00:00,60875.98828125,60875.98828125,60892.53515625,60805.87890625,60886.12890625,0
2024-06-29 10:00:00+00:00,60888.47265625,60888.47265625,60927.02734375,60824.6484375,60863.34375,0
2024-06-29 11:00:00+00:00,61027.3359375,61027.3359375,61097.62109375,60846.953125,60890.7109375,0
2024-06-29 12:00:00+00:00,60943.33984375,60943.33984375,61049.0390625,60909.39453125,61013.5390625,0
2024-06-29 13:00:00+00:00,61016.359375,61016.359375,61066.6796875,60928.41015625,60944.95703125,0
2024-06-29 14:00:00+00:00,60924.1875,60924.1875,61039.58203125,60868.84765625,61002.91015625,0
2024-06-29 15:00:00+00:00,60995.93359375,60995.93359375,60995.93359375,60867.28515625,60911.2734375,0
2024-06-29 16:00:00+00:00,60885.6640625,60885.6640625,61001.765625,60849.56640625,61001.765625,0
2024-06-29 17:00:00+00:00,60941.81640625,60941.81640625,60954.546875,60861.28515625,60901.03515625,0
2024-06-29 18:00:00+00:00,60952.3984375,60952.3984375,60954.41015625,60898.97265625,60938.67578125,0
2024-06-29 19:00:00+00:00,60953.375,60953.375,60984.328125,60846.1328125,60957.875,0
2024-06-29 20:00:00+00:00,60934.91796875,60934.91796875,60970.33984375,60891.8359375,60950.89453125,0
2024-06-29 21:00:00+00:00,60937.33203125,60937.33203125,60986.5078125,60852.25,60945.23828125,0
2024-06-29 22:00:00+00:00,60860.78125,60860.78125,60952.8828125,60818.9375,60949.53125,0
2024-06-29 23:00:00+00:00,60880.32421875,60880.32421875,60950.9140625,60856.953125,60856.953125,0
2024-06-30 00:00:00+00:00,60932.33984375,60932.33984375,60962.671875,60833.5,60888.4453125,0
2024-06-30 01:00:00+00:00,60855.41796875,60855.41796875,60948.0859375,60852.33984375,60928.6328125,0
2024-06-30 02:00:00+00:00,60723.46484375,60723.46484375,60862.29296875,60688.890625,60862.29296875,82371584
2024-06-30 03:00:00+00:00,60796.54296875,60796.54296875,60822.7578125,60707.70703125,60729.3671875,26012672
2024-06-30 04:00:00+00:00,60673.82421875,60673.82421875,60799.94140625,60673.82421875,60799.94140625,5231616
2024-06-30 05:00:00+00:00,60677.9296875,60677.9296875,60708.27734375,60633.51953125,60678.8671875,69086208
2024-06-30 06:00:00+00:00,60897.421875,60897.421875,60897.421875,60667.15625,60690.42578125,71731200
2024-06-30 07:00:00+00:00,61401.0078125,61401.0078125,61647.56640625,60921.25390625,60921.25390625,944048128
2024-06-30 08:00:00+00:00,61393.89453125,61393.89453125,61491.64453125,61268.7890625,61414.94140625,303042560
